deliveryIndex,timestamp,alpha,beta,evaporationRate,Q,acoLength,acoPath,dijkstraLength,dijkstraPath,ratio
209,43.21,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
210,43.33,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
211,43.43,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
212,43.53,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
213,43.63,1.00,1.00,0.050,10000,893.34,Y->D->C->B->E->N->Q->M->L->I->L->H->B->A->D->G->K->P->O,212.74,Y->G->J->O,4.1992
214,43.63,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
215,43.66,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
216,43.75,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
217,43.83,1.00,1.00,0.050,10000,514.77,Y->G->D->C->A->B->F->E->M->Q->R->O,212.74,Y->G->J->O,2.4197
218,44.05,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
219,44.17,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
220,44.25,1.00,1.00,0.050,10000,560.95,Y->G->J->F->E->B->H->L->M->Q->R->O,212.74,Y->G->J->O,2.6368
221,44.25,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
222,44.37,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
223,44.47,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
224,44.50,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
225,44.68,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
226,44.80,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
227,44.87,1.00,1.00,0.050,10000,749.11,Y->G->K->P->S->V->S->T->S->W->U->M->Q->R->O,212.74,Y->G->J->O,3.5212
228,44.98,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
229,45.10,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
230,45.21,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
231,45.23,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
232,45.32,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
233,45.50,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
234,45.63,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
235,45.71,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
236,45.73,1.00,1.00,0.050,10000,569.07,Y->D->C->F->J->N->E->I->L->M->Q->R->O,212.74,Y->G->J->O,2.6749
237,45.73,1.00,1.00,0.050,10000,438.94,Y->G->J->F->E->N->M->Q->R->O,212.74,Y->G->J->O,2.0632
238,45.83,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
239,45.93,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
240,46.00,1.00,1.00,0.050,10000,586.80,Y->D->A->B->C->F->E->I->L->M->N->Q->R->O,212.74,Y->G->J->O,2.7582
241,46.03,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
242,46.14,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
243,46.24,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
244,46.24,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
245,46.45,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
246,46.48,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
247,46.64,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
248,46.77,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
249,46.87,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
250,46.97,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
251,47.09,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
252,47.30,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
253,47.39,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
254,47.41,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
255,47.59,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
256,47.63,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
257,47.81,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
258,47.86,1.00,1.00,0.050,10000,595.75,Y->G->S->W->U->M->Q->R->O,212.74,Y->G->J->O,2.8003
259,47.92,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
260,47.92,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
261,48.14,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
262,48.23,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
263,48.32,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
264,48.43,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
265,48.55,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
266,48.65,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
267,48.95,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
268,49.07,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
269,49.16,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
270,49.28,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
271,49.29,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
272,49.39,1.00,1.00,0.050,10000,484.85,Y->G->S->V->S->T->S->P->O,212.74,Y->G->J->O,2.2791
273,49.39,1.00,1.00,0.050,10000,300.92,Y->G->J->N->Q->R->O,212.74,Y->G->J->O,1.4145
274,49.48,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
275,49.57,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
276,49.69,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
277,49.81,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
278,50.11,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
279,50.21,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
280,50.32,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
281,50.33,1.00,1.00,0.050,10000,1097.52,Y->G->J->N->Q->R->U->M->L->I->E->F->C->B->A->D->A->C->A->D->A->D->G->K->P->O,212.74,Y->G->J->O,5.1589
282,50.43,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
283,50.54,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
284,50.63,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
285,50.66,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
286,50.84,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
287,50.96,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
288,51.05,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
289,51.16,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
290,51.16,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
291,51.35,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
292,51.39,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
293,51.48,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
294,51.59,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
295,51.77,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
296,52.00,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
297,52.00,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
298,52.17,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
299,52.30,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
300,52.39,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
301,52.51,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
302,52.62,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
303,52.72,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
304,52.80,1.00,1.00,0.050,10000,560.22,Y->G->K->P->S->V->S->W->U->R->O,212.74,Y->G->J->O,2.6333
305,52.81,1.00,1.00,0.050,10000,335.25,Y->G->J->N->M->Q->R->O,212.74,Y->G->J->O,1.5758
306,52.83,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
307,52.93,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
308,53.03,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
309,53.15,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
310,53.25,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
311,53.35,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
312,53.48,1.00,1.00,0.050,10000,783.74,Y->G->K->P->S->W->U->L->H->B->C->F->J->O,212.74,Y->G->J->O,3.6840
313,53.56,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
314,53.66,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
315,53.81,1.00,1.00,0.050,10000,692.33,Y->D->C->F->B->H->L->U->M->Q->R->O,212.74,Y->G->J->O,3.2543
316,53.89,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
317,53.96,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
318,54.09,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
319,54.09,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
320,54.29,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
321,54.40,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
322,54.49,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
323,54.70,1.00,1.00,0.050,10000,335.25,Y->G->J->N->M->Q->R->O,212.74,Y->G->J->O,1.5758
324,54.71,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
325,54.73,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
326,54.92,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
327,55.01,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
328,55.13,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
329,55.18,1.00,1.00,0.050,10000,294.21,Y->G->D->C->F->J->O,212.74,Y->G->J->O,1.3829
330,55.22,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
331,55.33,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
332,55.45,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
333,55.55,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
334,55.65,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
335,55.66,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
336,55.97,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
337,56.05,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
338,56.15,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
339,56.27,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
340,56.38,1.00,1.00,0.050,10000,576.74,Y->G->D->C->F->J->N->E->M->U->R->O,212.74,Y->G->J->O,2.7110
341,56.49,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
342,56.57,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
343,56.68,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
344,56.77,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
345,56.99,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
346,57.10,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
347,57.11,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
348,57.30,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
349,57.32,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
350,57.41,1.00,1.00,0.050,10000,286.39,Y->D->C->F->J->O,212.74,Y->G->J->O,1.3462
351,57.52,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
352,57.63,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
353,57.71,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
354,57.82,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
355,57.93,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
356,58.03,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
357,58.15,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
358,58.25,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
359,58.35,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
360,58.37,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
361,58.57,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
362,58.79,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
363,58.89,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
364,58.95,1.00,1.00,0.050,10000,531.69,Y->G->J->N->Q->R->U->W->S->P->O,212.74,Y->G->J->O,2.4992
365,58.99,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
366,59.09,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
367,59.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
368,59.30,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
369,59.37,1.00,1.00,0.050,10000,645.11,Y->G->K->P->S->V->S->T->S->W->U->R->O,212.74,Y->G->J->O,3.0324
370,59.40,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
371,59.42,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
372,59.60,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
373,59.73,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
374,59.80,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
375,59.93,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
376,59.94,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
377,60.13,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
378,60.25,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
379,60.34,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
380,60.37,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
381,60.48,1.00,1.00,0.050,10000,437.32,Y->G->J->N->Q->R->U->P->O,212.74,Y->G->J->O,2.0556
382,60.54,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
383,60.65,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
384,60.77,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
385,60.85,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
386,60.97,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
387,61.08,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
388,61.18,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
389,61.29,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
390,61.37,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
391,61.48,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
392,61.59,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
393,61.73,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
394,61.91,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
395,62.00,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
396,62.11,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
397,62.22,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
398,62.32,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
399,62.44,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
400,62.63,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
401,62.74,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
402,62.84,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
403,62.94,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
404,63.04,1.00,1.00,0.050,10000,286.39,Y->D->C->F->J->O,212.74,Y->G->J->O,1.3462
405,63.06,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
406,63.15,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
407,63.27,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
408,63.36,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
409,63.45,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
410,63.57,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
411,63.68,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
412,63.73,1.00,1.00,0.050,10000,475.50,Y->G->D->C->F->E->I->L->M->Q->R->O,212.74,Y->G->J->O,2.2351
413,63.78,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
414,63.91,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
415,63.98,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
416,64.11,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
417,64.20,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
418,64.32,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
419,64.43,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
420,64.52,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
421,64.64,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
422,64.64,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
423,64.84,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
424,64.95,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
425,65.04,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
426,65.14,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
427,65.26,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
428,65.36,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
429,65.44,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
430,65.57,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
431,65.66,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
432,65.76,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
433,65.86,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
434,65.98,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
435,66.01,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
436,66.16,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
437,66.29,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
438,66.39,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
439,66.49,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
440,66.59,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
441,66.70,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
442,66.79,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
443,66.92,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
444,66.93,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
445,67.13,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
446,67.21,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
447,67.23,1.00,1.00,0.050,10000,212.74,Y->G->J->O,212.74,Y->G->J->O,1.0000
448,67.43,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
449,67.53,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
450,67.66,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
451,67.75,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
452,67.88,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
453,67.96,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
454,68.05,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
455,68.17,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
456,68.28,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
457,68.38,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
458,68.48,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
459,68.59,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
460,68.70,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
461,68.79,1.00,1.00,0.050,10000,223.74,Y->G->K->P->O,212.74,Y->G->J->O,1.0517
